# time x y z qx qy qz qw
1785985382.250000000 -0.141180454 -1.447432636 1.295734992 -0.137097582 0.181939716 0.557958780 0.797987590
1785985382.259999990 -0.119772437 -1.451768342 1.294450012 -0.138618905 0.181330897 0.561323365 0.795499833
1785985382.269999981 -0.098086170 -1.455789586 1.293071141 -0.140006651 0.180759645 0.564555844 0.793095699
1785985382.279999971 -0.076126424 -1.459479304 1.291610913 -0.141450886 0.180157363 0.567685042 0.790739315
1785985382.289999962 -0.053900492 -1.462813352 1.290110728 -0.142889976 0.179619564 0.570611226 0.788493561
1785985382.299999952 -0.031498549 -1.465810539 1.288637261 -0.144353347 0.179104764 0.573326870 0.786371346
1785985382.309999943 -0.009015774 -1.468466444 1.287339618 -0.145836769 0.178683434 0.575963913 0.784263628
1785985382.319999933 0.013567583 -1.470715204 1.286268911 -0.147245342 0.178400570 0.578452014 0.782230984
1785985382.329999924 0.036238622 -1.472542132 1.285330893 -0.148718462 0.178197289 0.580693389 0.780335654
1785985382.339999914 0.058936918 -1.473987262 1.284447007 -0.150199347 0.177912990 0.582746877 0.778584100
1785985382.349999905 0.081623823 -1.475071032 1.283610253 -0.151550470 0.177776113 0.584891849 0.776742965
1785985382.359999895 0.104312817 -1.475713851 1.282957066 -0.152932091 0.177623051 0.586872426 0.775011344
1785985382.369999886 0.127010219 -1.475856050 1.282458698 -0.154208488 0.177482036 0.588911369 0.773242050
1785985382.380000114 0.149678077 -1.475563888 1.281960152 -0.155461104 0.177316608 0.590814791 0.771575368
1785985382.390000105 0.172296692 -1.474859774 1.281421875 -0.156688059 0.177135921 0.592549635 0.770036783
1785985382.400000095 0.194892114 -1.473665751 1.280830157 -0.157759155 0.176809259 0.594413681 0.768454885
1785985382.410000086 0.217506822 -1.471926261 1.280194482 -0.158847998 0.176451745 0.596255478 0.766884281
1785985382.420000076 0.240195269 -1.469631602 1.279527598 -0.159888679 0.176110407 0.598056618 0.765342418
1785985382.430000067 0.262976844 -1.466782329 1.278820201 -0.160897771 0.175547032 0.599814130 0.763883601
1785985382.440000057 0.285800688 -1.463400428 1.278064467 -0.161811748 0.174911041 0.601383615 0.762601360
1785985382.450000048 0.308607739 -1.459523505 1.277262268 -0.162911480 0.174280539 0.602992655 0.761239779
1785985382.460000038 0.331358178 -1.455164324 1.276420020 -0.163682887 0.173573258 0.604906089 0.759716302
1785985382.470000029 0.353999748 -1.450331382 1.275513389 -0.164391370 0.172762120 0.607146509 0.757958999
1785985382.480000019 0.376442643 -1.445071078 1.274427008 -0.165087534 0.171946750 0.609562548 0.756051533
1785985382.490000010 0.398622539 -1.439424530 1.273053561 -0.165724551 0.171176485 0.612186384 0.753964068
1785985382.500000000 0.420579159 -1.433492177 1.271215243 -0.166315552 0.170427514 0.614972647 0.751732827
1785985382.509999990 0.442393717 -1.427382974 1.268361541 -0.166890466 0.169674910 0.617935763 0.749341972
1785985382.519999981 0.464114603 -1.421085955 1.264336994 -0.167612620 0.169018892 0.621228265 0.746601679
1785985382.529999971 0.485728382 -1.414560090 1.259413846 -0.168333195 0.168370088 0.624776638 0.743619258
1785985382.539999962 0.507217813 -1.407791295 1.253462522 -0.169134543 0.167716552 0.628569388 0.740381786
1785985382.549999952 0.528560994 -1.400825425 1.246368882 -0.169974365 0.167308103 0.632547715 0.736885406
1785985382.559999943 0.549697052 -1.393639560 1.238164283 -0.170831785 0.166901070 0.636865085 0.733050747
1785985382.569999933 0.570582506 -1.386122586 1.228856900 -0.172271611 0.166342480 0.641279601 0.728980895
1785985382.579999924 0.591271244 -1.378210187 1.218438854 -0.173682093 0.165939445 0.645874786 0.724668471
1785985382.589999914 0.611832725 -1.369901513 1.206950707 -0.175326187 0.165529226 0.650546197 0.720173902
1785985382.599999905 0.632270550 -1.361233532 1.194684227 -0.177120257 0.165006182 0.655430628 0.715410418
1785985382.609999895 0.652592807 -1.352171451 1.182076157 -0.178917310 0.164428433 0.660404294 0.710505493
1785985382.619999886 0.672790288 -1.342650434 1.169373527 -0.180641147 0.163825474 0.665583676 0.705356903
1785985382.630000114 0.692832113 -1.332660916 1.156609156 -0.182246298 0.163054661 0.670989732 0.699980174
1785985382.640000105 0.712695575 -1.322174023 1.143781293 -0.183801346 0.162133584 0.676497453 0.694464514
1785985382.650000095 0.732390625 -1.311160899 1.130879618 -0.185237215 0.161034387 0.682148674 0.688787548
1785985382.660000086 0.751944676 -1.299708709 1.117939355 -0.186524850 0.159952325 0.688037991 0.682808507
1785985382.670000076 0.771389921 -1.287880783 1.104977143 -0.187829818 0.158645560 0.694047512 0.676645843
1785985382.680000067 0.790698092 -1.275687651 1.091994717 -0.188797778 0.157247185 0.700117705 0.670420704
1785985382.690000057 0.809864535 -1.263190117 1.078982843 -0.189622001 0.155849149 0.706310063 0.663988429
1785985382.700000048 0.828933795 -1.250498527 1.066042068 -0.190385353 0.154299247 0.712504865 0.657481541
1785985382.710000038 0.847891771 -1.237671595 1.053230747 -0.191005280 0.152508786 0.718882475 0.650742683
1785985382.720000029 0.866729272 -1.224695944 1.040377214 -0.191405809 0.150778406 0.725164201 0.644023735
1785985382.730000019 0.885382245 -1.211510547 1.027503215 -0.191726443 0.148833228 0.731641965 0.637016230
1785985382.740000010 0.903790161 -1.198065124 1.014701605 -0.191623747 0.146861570 0.738254914 0.629834662
1785985382.750000000 0.921951313 -1.184414250 1.001909538 -0.191345311 0.144756708 0.744770978 0.622694675
1785985382.759999990 0.939854626 -1.170567576 0.989150341 -0.190537831 0.142749938 0.751345944 0.615464915
1785985382.769999981 0.957536457 -1.156498947 0.976429591 -0.189483867 0.140965481 0.758026095 0.607964668
1785985382.779999971 0.975079640 -1.142261300 0.963745542 -0.188326463 0.138856078 0.764838266 0.600228756
1785985382.789999962 0.992515025 -1.127933160 0.951322714 -0.186819423 0.136983032 0.771632524 0.592382815
1785985382.799999952 1.009782516 -1.113491379 0.939378055 -0.185399034 0.135019434 0.778543382 0.584180753
1785985382.809999943 1.026798220 -1.098858681 0.928077323 -0.183964332 0.133080432 0.785128540 0.576211679
1785985382.819999933 1.043543009 -1.083980869 0.917495957 -0.182760387 0.131423997 0.791834148 0.567736785
1785985382.829999924 1.060068960 -1.068799661 0.907613586 -0.181553148 0.129598742 0.798477401 0.559174803
1785985382.839999914 1.076450124 -1.053306880 0.898439602 -0.180143449 0.128053965 0.805324356 0.550093812
1785985382.849999905 1.092658065 -1.037465101 0.890067975 -0.178966523 0.126530800 0.811974408 0.540979206
1785985382.859999895 1.108636560 -1.021221422 0.882654476 -0.177941218 0.125179482 0.818604302 0.531558104
1785985382.869999886 1.124392642 -1.004655803 0.876178493 -0.176955930 0.123836777 0.825153696 0.521988918
1785985382.880000114 1.139893600 -0.987889014 0.870657510 -0.176072579 0.122575573 0.831614528 0.512241109
1785985382.890000105 1.155072584 -0.970996618 0.866155965 -0.175050375 0.121448327 0.838089770 0.502208331
1785985382.900000095 1.169837832 -0.954027854 0.862535535 -0.174162559 0.120551905 0.844441750 0.491988589
1785985382.910000086 1.184155414 -0.937010488 0.859606960 -0.173292026 0.119594145 0.850666088 0.481699409
1785985382.920000076 1.198041384 -0.919938333 0.857336888 -0.172392336 0.118934029 0.856727069 0.471332482
1785985382.930000067 1.211478770 -0.902766767 0.855672011 -0.171386532 0.118371422 0.862717628 0.460796221
1785985382.940000057 1.224411767 -0.885458768 0.854553773 -0.170402934 0.117980676 0.868556063 0.450170818
1785985382.950000048 1.236816198 -0.868015844 0.853930623 -0.169205543 0.117797591 0.874308319 0.439406617
1785985382.960000038 1.248733137 -0.850446752 0.853529544 -0.168207238 0.117671490 0.879659218 0.429021452
1785985382.970000029 1.260165993 -0.832762721 0.853124274 -0.167130820 0.117554989 0.884818655 0.418741043
1785985382.980000019 1.271103233 -0.815006850 0.852696084 -0.166195325 0.117528992 0.889778302 0.408485768
1785985382.990000010 1.281574993 -0.797190778 0.852281088 -0.165320565 0.117609376 0.894448860 0.398495147
1785985383.000000000 1.291595885 -0.779287525 0.851893339 -0.164449978 0.117732853 0.898910370 0.388658367
1785985383.009999990 1.301165300 -0.761266361 0.851525536 -0.163760352 0.117852232 0.903109653 0.379059828
1785985383.019999981 1.310257862 -0.743140638 0.851174830 -0.163168967 0.118064772 0.907196321 0.369366258
1785985383.029999971 1.318857795 -0.724988033 0.850861782 -0.162651707 0.118419649 0.910984719 0.360038958
1785985383.039999962 1.326986709 -0.706863715 0.850594525 -0.162313752 0.118821218 0.914618943 0.350724897
1785985383.049999952 1.334663414 -0.688782414 0.850387666 -0.162110015 0.119204284 0.918022961 0.341678979
1785985383.059999943 1.341852998 -0.670640045 0.850388678 -0.162025847 0.119738379 0.921231468 0.332780601
1785985383.069999933 1.348512283 -0.652353284 0.850557469 -0.162213402 0.120247121 0.924194500 0.324178913
1785985383.079999924 1.354639750 -0.633942680 0.850742526 -0.162672642 0.120664130 0.927000748 0.315669752
1785985383.089999914 1.360265591 -0.615432275 0.850941546 -0.163212788 0.120951547 0.929598862 0.307535793
1785985383.099999905 1.365492888 -0.596843124 0.851147729 -0.163786551 0.121195668 0.932108773 0.299430812
1785985383.109999895 1.370395230 -0.578221517 0.851374085 -0.164423958 0.121326550 0.934495453 0.291483925
1785985383.119999886 1.375023655 -0.559569655 0.851626759 -0.165168805 0.121385128 0.936737099 0.283740240
1785985383.130000114 1.379439591 -0.540810341 0.851904261 -0.166036093 0.121273914 0.938853243 0.276186969
1785985383.140000105 1.383660306 -0.521914281 0.852196515 -0.167060770 0.121037717 0.940845312 0.268794846
1785985383.150000095 1.387687213 -0.502872213 0.852485839 -0.168163124 0.120634214 0.942730982 0.261585254
1785985383.160000086 1.391513804 -0.483652692 0.852788900 -0.169371975 0.120014645 0.944530236 0.254503934
1785985383.170000076 1.395181832 -0.464232489 0.853123450 -0.170626434 0.119213547 0.946244241 0.247581476
1785985383.180000067 1.398792673 -0.444590140 0.853152223 -0.171917440 0.118310216 0.947859340 0.240852152
1785985383.190000057 1.402407085 -0.424719745 0.852456070 -0.173256354 0.117260161 0.949421099 0.234162053
1785985383.200000048 1.406054701 -0.404633415 0.850980847 -0.174625970 0.116050550 0.950900389 0.227654324
1785985383.210000038 1.409770252 -0.384322788 0.848784924 -0.175936394 0.114576934 0.952312819 0.221401910
1785985383.220000029 1.413598532 -0.363816487 0.845813052 -0.177157072 0.112982794 0.953704141 0.215171260
