# time x y z qx qy qz qw
1785983389.519999981 0.175865139 -1.236056523 1.437153820 -0.039123945 0.048378621 -0.089650713 0.994027955
1785983389.529999971 0.181991485 -1.235910781 1.443172784 -0.039202689 0.048338125 -0.089710328 0.994021444
1785983389.539999962 0.188194537 -1.235851540 1.449168980 -0.039199079 0.048257153 -0.089874775 0.994010666
1785983389.549999952 0.194535631 -1.235940430 1.455119391 -0.039233124 0.048215864 -0.090002861 0.993999737
1785983389.559999943 0.201054543 -1.236141927 1.461029513 -0.039285764 0.048203160 -0.090178988 0.993982311
1785983389.569999933 0.207676357 -1.236399001 1.466937427 -0.039431231 0.048163319 -0.090397091 0.993958670
1785983389.579999924 0.214331153 -1.236678753 1.472864497 -0.039572105 0.048054223 -0.090579746 0.993941724
1785983389.589999914 0.221018142 -1.236940747 1.478820487 -0.039751805 0.048028740 -0.090721392 0.993922866
1785983389.599999905 0.227746506 -1.237133409 1.484818930 -0.039926889 0.047955871 -0.090900733 0.993902981
1785983389.609999895 0.234502623 -1.237244878 1.490844310 -0.039949728 0.047824913 -0.091101659 0.993889976
1785983389.619999886 0.241263076 -1.237309026 1.496879690 -0.040034360 0.047782272 -0.091260120 0.993874084
1785983389.630000114 0.248009115 -1.237373047 1.502923185 -0.040023807 0.047750956 -0.091650536 0.993840088
1785983389.640000105 0.254710285 -1.237401821 1.508963225 -0.040133021 0.047730869 -0.091847404 0.993818474
1785983389.650000095 0.261332903 -1.237313336 1.514886021 -0.040208237 0.047713518 -0.091993830 0.993802723
1785983389.660000086 0.267837229 -1.237114389 1.520194551 -0.040241358 0.047785774 -0.092092041 0.993788815
1785983389.670000076 0.274212601 -1.236848525 1.524569778 -0.040241664 0.047931732 -0.092142747 0.993777073
1785983389.680000067 0.280480065 -1.236580061 1.528391906 -0.040173861 0.048083778 -0.092123101 0.993774293
1785983389.690000057 0.286622252 -1.236345233 1.531564665 -0.040102550 0.048245030 -0.092143496 0.993767467
1785983389.700000048 0.292628621 -1.236137368 1.533829573 -0.040034343 0.048375601 -0.092178825 0.993760593
1785983389.710000038 0.298529481 -1.235980251 1.535111081 -0.039976396 0.048502559 -0.092202683 0.993754524
1785983389.720000029 0.304296913 -1.235893115 1.534867448 -0.039907323 0.048627210 -0.092322895 0.993740048
1785983389.730000019 0.309887587 -1.235843534 1.533195581 -0.039854318 0.048734475 -0.092367894 0.993732739
1785983389.740000010 0.315322553 -1.235812451 1.530561127 -0.039799775 0.048892262 -0.092401842 0.993724018
1785983389.750000000 0.320660528 -1.235839350 1.527055742 -0.039749091 0.049057004 -0.092388056 0.993719209
1785983389.759999990 0.325958531 -1.235922860 1.522715853 -0.039656215 0.049251834 -0.092366710 0.993715267
1785983389.769999981 0.331267223 -1.235987132 1.517770506 -0.039537666 0.049476053 -0.092341432 0.993711202
1785983389.779999971 0.336626432 -1.235969430 1.512608375 -0.039541523 0.049699581 -0.092349508 0.993699144
1785983389.789999962 0.342045339 -1.235859617 1.507405528 -0.039645502 0.049891358 -0.092367608 0.993683708
1785983389.799999952 0.347516136 -1.235660370 1.502188938 -0.039746864 0.050027328 -0.092378716 0.993671790
1785983389.809999943 0.353011495 -1.235373065 1.496947957 -0.039856703 0.050139061 -0.092436614 0.993656374
1785983389.819999933 0.358457590 -1.235041706 1.491128159 -0.039946365 0.050167787 -0.092549988 0.993640771
1785983389.829999924 0.363781632 -1.234731373 1.483895136 -0.039998642 0.050133898 -0.092649281 0.993631125
1785983389.839999914 0.369004100 -1.234433791 1.475582865 -0.040092925 0.050062724 -0.092802924 0.993616575
1785983389.849999905 0.374146452 -1.234102548 1.466645000 -0.040219956 0.049936995 -0.092947024 0.993604299
1785983389.859999895 0.379261618 -1.233740254 1.457211315 -0.040347886 0.049825350 -0.093177356 0.993583143
1785983389.869999886 0.384458242 -1.233388527 1.447629848 -0.040477297 0.049762283 -0.093317910 0.993567849
1785983389.880000114 0.389708724 -1.233120125 1.437033293 -0.040544457 0.049642149 -0.093429935 0.993560593
1785983389.890000105 0.394938122 -1.232980627 1.424585779 -0.040530912 0.049543698 -0.093547703 0.993554978
1785983389.900000095 0.400168354 -1.232940969 1.411089926 -0.040520358 0.049484725 -0.093675335 0.993546322
1785983389.910000086 0.405440754 -1.232987893 1.397417000 -0.040621499 0.049492913 -0.093785029 0.993531436
1785983389.920000076 0.410749199 -1.233144217 1.383539327 -0.040716998 0.049551934 -0.093823047 0.993520995
1785983389.930000067 0.416068156 -1.233419508 1.369002890 -0.040820566 0.049636750 -0.093822762 0.993512538
1785983389.940000057 0.421361418 -1.233803643 1.353456658 -0.040940578 0.049734068 -0.093795130 0.993505342
1785983389.950000048 0.426599020 -1.234296324 1.337109485 -0.041050021 0.049876520 -0.093679710 0.993504575
1785983389.960000038 0.431806270 -1.234908698 1.320504444 -0.041189505 0.050049132 -0.093584334 0.993499110
1785983389.970000029 0.437020967 -1.235618828 1.303900563 -0.041333561 0.050293220 -0.093469494 0.993491612
1785983389.980000019 0.442252063 -1.236404057 1.287285660 -0.041471863 0.050588514 -0.093319932 0.993484915
1785983389.990000010 0.447522758 -1.237287071 1.270651045 -0.041651457 0.050801978 -0.093228349 0.993475108
1785983390.000000000 0.452873218 -1.238250317 1.253989651 -0.041800757 0.051084284 -0.093085337 0.993467771
1785983390.009999990 0.458320805 -1.239237772 1.237311429 -0.041892871 0.051333477 -0.092946516 0.993464044
1785983390.019999981 0.463845065 -1.240238992 1.220638015 -0.041939396 0.051523251 -0.092877578 0.993458704
1785983390.029999971 0.469425276 -1.241264595 1.203978740 -0.041899758 0.051710687 -0.092789322 0.993458885
1785983390.039999962 0.475099625 -1.242360090 1.187736205 -0.041936459 0.051932138 -0.092742733 0.993450136
1785983390.049999952 0.480923264 -1.243594017 1.172418877 -0.042073769 0.052225701 -0.092685841 0.993434250
1785983390.059999943 0.486897120 -1.244951732 1.158349819 -0.042234623 0.052442786 -0.092828281 0.993402688
1785983390.069999933 0.492918261 -1.246406323 1.145677776 -0.042294426 0.052724162 -0.092831072 0.993384989
1785983390.079999924 0.498907138 -1.247894952 1.134223394 -0.042442181 0.052922691 -0.092725568 0.993377984
1785983390.089999914 0.504832531 -1.249360839 1.123949153 -0.042564135 0.053126808 -0.092718817 0.993362501
1785983390.099999905 0.510630132 -1.250842016 1.114645804 -0.042688014 0.053368189 -0.092485918 0.993365957
1785983390.109999895 0.516340090 -1.252392404 1.106119945 -0.042899478 0.053595425 -0.092211940 0.993370084
1785983390.119999886 0.521952394 -1.254028209 1.098590411 -0.043014884 0.053732364 -0.091441261 0.993428935
1785983390.130000114 0.527394021 -1.255656610 1.092290273 -0.043067288 0.053932591 -0.090445228 0.993506993
1785983390.140000105 0.532724480 -1.257207270 1.087155976 -0.043321668 0.054098043 -0.089289069 0.993591514
1785983390.150000095 0.538042636 -1.258686297 1.083153604 -0.043669064 0.054281548 -0.087869548 0.993692844
1785983390.160000086 0.543430263 -1.260104075 1.079961330 -0.044083848 0.054388411 -0.085983263 0.993833685
1785983390.170000076 0.548957430 -1.261461973 1.077238614 -0.044606570 0.054502155 -0.083709028 0.993998274
1785983390.180000067 0.554651592 -1.262727982 1.075173826 -0.045289194 0.054725107 -0.081083287 0.994172798
1785983390.190000057 0.560492900 -1.263886375 1.073624558 -0.046117513 0.055079519 -0.078097417 0.994354170
1785983390.200000048 0.566425408 -1.264996396 1.072255987 -0.047097872 0.055429954 -0.074795725 0.994542563
1785983390.210000038 0.572405775 -1.266120587 1.070961427 -0.048175619 0.055769021 -0.071091551 0.994743644
1785983390.220000029 0.578458087 -1.267186274 1.069885989 -0.049413907 0.056130998 -0.067250361 0.994929629
1785983390.230000019 0.584693642 -1.268096658 1.069672677 -0.050661730 0.056491970 -0.063169205 0.995113912
1785983390.240000010 0.591199729 -1.268753269 1.071087301 -0.051953297 0.056837033 -0.058699056 0.995301375
1785983390.250000000 0.597954643 -1.268997425 1.074564314 -0.053243248 0.057274647 -0.053766768 0.995486768
1785983390.259999990 0.604910288 -1.268781305 1.080197452 -0.054484987 0.057574820 -0.048688117 0.995663595
1785983390.269999981 0.612000354 -1.268152879 1.087884334 -0.055635155 0.057806465 -0.043341328 0.995833657
1785983390.279999971 0.619153014 -1.267150542 1.097422102 -0.056710771 0.057931817 -0.037831014 0.995990265
1785983390.289999962 0.626342472 -1.265811605 1.108451663 -0.057614681 0.058010388 -0.031895701 0.996141560
1785983390.299999952 0.633537543 -1.264166166 1.120799770 -0.058331138 0.057991142 -0.025581391 0.996283142
1785983390.309999943 0.640671523 -1.262276689 1.134125991 -0.058995942 0.057921332 -0.019103874 0.996393316
1785983390.319999933 0.647674212 -1.260236538 1.147812261 -0.059584869 0.057817933 -0.012309487 0.996471378
1785983390.329999924 0.654467282 -1.258110530 1.161564961 -0.060038945 0.057747165 -0.005055132 0.996511433
1785983390.339999914 0.661021628 -1.255925669 1.175379075 -0.060514387 0.057610947 0.002434164 0.996500408
1785983390.349999905 0.667396258 -1.253694803 1.189253322 -0.060805133 0.057483664 0.010177880 0.996441054
1785983390.359999895 0.673716820 -1.251413716 1.203170783 -0.060911346 0.057268636 0.018152945 0.996333570
1785983390.369999886 0.680024917 -1.249074627 1.216928969 -0.060883944 0.056968099 0.026295902 0.996170822
1785983390.380000114 0.686231440 -1.246790775 1.230238369 -0.060766142 0.056686834 0.034788529 0.995933651
1785983390.390000105 0.692310029 -1.244641036 1.243080929 -0.060601421 0.056563681 0.043586127 0.995604473
1785983390.400000095 0.698294116 -1.242586549 1.255224806 -0.060324762 0.056382651 0.052673284 0.995192165
1785983390.410000086 0.704223749 -1.240613993 1.266393930 -0.059945771 0.056142164 0.061928350 0.994695653
1785983390.420000076 0.710159508 -1.238662893 1.277042187 -0.059431394 0.055899292 0.071302022 0.994112267
1785983390.430000067 0.716126560 -1.236635469 1.287647157 -0.058698484 0.055624186 0.080769279 0.993446909
1785983390.440000057 0.722111781 -1.234449918 1.298267166 -0.057868452 0.055442200 0.090358329 0.992679594
1785983390.450000048 0.728088927 -1.232028003 1.308894625 -0.056967219 0.055374318 0.100136872 0.991796868
1785983390.460000038 0.734022278 -1.229368187 1.319503116 -0.056026245 0.055367139 0.110200935 0.990783172
1785983390.470000029 0.739859829 -1.226574319 1.329642032 -0.055081193 0.055398183 0.120490852 0.989635821
1785983390.480000019 0.745551551 -1.223786526 1.338478485 -0.054072677 0.055455805 0.131037883 0.988347041
1785983390.490000010 0.751071370 -1.221144660 1.345279063 -0.052973246 0.055563703 0.141780192 0.986916859
1785983390.500000000 0.756399205 -1.218744067 1.349488522 -0.051854580 0.055499764 0.152386230 0.985398049
1785983390.509999990 0.761542425 -1.216608344 1.350954221 -0.050735890 0.055579392 0.163124627 0.983731242
1785983390.519999981 0.766509863 -1.214793060 1.349385915 -0.049560736 0.055611773 0.173920895 0.981938179
1785983390.529999971 0.771306448 -1.213388213 1.344961503 -0.048354906 0.055680240 0.185338733 0.979903601
1785983390.539999962 0.775965689 -1.212360645 1.338447801 -0.047144907 0.055751932 0.196777668 0.977725743
1785983390.549999952 0.780479150 -1.211641580 1.330089047 -0.045964508 0.055745138 0.208708901 0.975305254
1785983390.559999943 0.784885378 -1.211188162 1.320399139 -0.044751129 0.055852819 0.220417192 0.972776470
1785983390.569999933 0.789236239 -1.210947109 1.309707774 -0.043573869 0.055934640 0.232156652 0.970090678
1785983390.579999924 0.793562257 -1.210838812 1.298336245 -0.042316583 0.056003407 0.243978636 0.967236967
1785983390.589999914 0.797921331 -1.210749302 1.286856340 -0.041081508 0.056093301 0.255871288 0.964207309
1785983390.599999905 0.802348698 -1.210625982 1.275339662 -0.039866337 0.056125262 0.267760935 0.961022743
1785983390.609999895 0.806853743 -1.210437671 1.263750385 -0.038618427 0.056029161 0.279567192 0.957711614
1785983390.619999886 0.811376527 -1.210174327 1.252086769 -0.037201640 0.055808596 0.291454850 0.954230323
1785983390.630000114 0.815857773 -1.209845228 1.240427231 -0.035649522 0.055636101 0.303108441 0.950662405
