# time x y z qx qy qz qw
1785983342.849999905 0.095254902 -0.032227452 0.120811074 0.010110962 -0.168469879 -0.460773234 0.871322957
1785983342.859999895 0.092601172 -0.024478999 0.103801980 0.010292656 -0.168449322 -0.457911289 0.872832251
1785983342.869999886 0.105757958 -0.038165715 0.095064416 0.011627601 -0.169154290 -0.456846486 0.873237031
1785983342.880000114 0.101741787 -0.030510222 0.129037859 0.011693015 -0.169088234 -0.455234301 0.874090484
1785983342.890000105 0.119408709 -0.023480440 0.139414670 0.011056270 -0.168732709 -0.456354874 0.873583002
1785983342.900000095 0.114267452 -0.020288621 0.117582834 0.013270515 -0.169833949 -0.456340193 0.873346410
1785983342.910000086 0.113880741 -0.033443144 0.113339249 0.012662660 -0.169482759 -0.458561242 0.872259616
1785983342.920000076 0.102672417 -0.028167282 0.132193516 0.014461158 -0.170440458 -0.457825526 0.872431495
1785983342.930000067 0.104393896 -0.007986791 0.157921019 0.015998355 -0.171327550 -0.457813113 0.872237397
1785983342.940000057 0.096576952 0.004524953 0.162274617 0.017255303 -0.171950194 -0.459276862 0.871320922
1785983342.950000048 0.096235236 -0.012853307 0.142795898 0.017454812 -0.172111160 -0.460058888 0.870872492
1785983342.960000038 0.099296046 -0.016790377 0.121954470 0.016078918 -0.171264024 -0.459305210 0.871463611
1785983342.970000029 0.110369871 -0.043370770 0.116255624 0.015095725 -0.170690790 -0.459248293 0.871623645
1785983342.980000019 0.097322740 -0.042655097 0.114533940 0.015044367 -0.170754501 -0.460843958 0.870769438
1785983342.990000010 0.094219953 -0.033162499 0.121653050 0.015537008 -0.170905076 -0.459471112 0.871456455
1785983343.000000000 0.101242953 -0.018718434 0.113522675 0.015528641 -0.170868431 -0.458481782 0.871984688
1785983343.009999990 0.107406096 -0.009243717 0.102513708 0.016107865 -0.171200734 -0.455514452 0.873462895
1785983343.019999981 0.099478603 -0.005600476 0.104638883 0.017416163 -0.171991173 -0.454549215 0.873785285
1785983343.029999971 0.093373438 0.001079341 0.121939357 0.017786539 -0.172111212 -0.453944828 0.874068340
1785983343.039999962 0.103976289 -0.000446221 0.125771127 0.017679446 -0.172036742 -0.453332465 0.874402924
1785983343.049999952 0.088555304 -0.007327160 0.113355708 0.019048137 -0.172740940 -0.450720721 0.875584701
1785983343.059999943 0.094400236 -0.017372021 0.099031650 0.018055231 -0.172196895 -0.451232848 0.875449116
1785983343.069999933 0.096362944 0.005808266 0.118137078 0.018298940 -0.172290161 -0.449856898 0.876133563
1785983343.079999924 0.101284290 0.010746829 0.137188925 0.018036347 -0.172101516 -0.448279357 0.876984251
1785983343.089999914 0.099480510 -0.012094515 0.117049557 0.017996391 -0.172014301 -0.448139105 0.877073858
1785983343.099999905 0.115355200 -0.021992322 0.107639751 0.016845769 -0.171344071 -0.447991616 0.877303221
1785983343.109999895 0.100335282 -0.026901192 0.095556098 0.015585932 -0.170523026 -0.449862616 0.876528723
1785983343.119999886 0.110579910 -0.019408614 0.095150603 0.014967045 -0.170245514 -0.450890468 0.876065202
1785983343.130000114 0.110634000 -0.021342366 0.107452461 0.015308472 -0.170321634 -0.452076907 0.875432843
1785983343.140000105 0.108165425 -0.021964891 0.109787011 0.015625222 -0.170486845 -0.452076537 0.875395278
1785983343.150000095 0.112286059 -0.018557487 0.103641258 0.015156088 -0.170132880 -0.451971068 0.875526842
1785983343.160000086 0.116183549 -0.037226531 0.104603713 0.014905687 -0.170005654 -0.452279998 0.875396311
1785983343.170000076 0.109460861 -0.023351432 0.131466658 0.015626272 -0.170366582 -0.451971044 0.875473142
1785983343.180000067 0.112486837 -0.010543759 0.151685476 0.016847959 -0.170940758 -0.452573202 0.875027371
1785983343.190000057 0.127104672 -0.015044987 0.152645005 0.018173006 -0.171618530 -0.451855848 0.875238890
1785983343.200000048 0.097151052 -0.037598888 0.138304985 0.018768083 -0.171958506 -0.449829793 0.876202710
1785983343.210000038 0.104171119 -0.020535159 0.149781906 0.019451312 -0.172222928 -0.448490658 0.876822125
1785983343.220000029 0.129247598 -0.015287073 0.164592173 0.019134394 -0.172017683 -0.449253453 0.876478823
1785983343.230000019 0.116160870 -0.027716275 0.128159695 0.019236951 -0.171988261 -0.449800581 0.876201698
1785983343.240000010 0.105322266 -0.043277675 0.094021360 0.019686621 -0.172161152 -0.449831706 0.876141776
1785983343.250000000 0.098859932 -0.024196077 0.077055908 0.018407615 -0.171500165 -0.450457261 0.875977802
1785983343.259999990 0.092648624 -0.018285570 0.081842855 0.019209788 -0.171849850 -0.449500440 0.876383459
1785983343.269999981 0.087458805 -0.030676622 0.103673026 0.020592364 -0.172588450 -0.448361568 0.876790218
1785983343.279999971 0.110257621 -0.009907531 0.118173706 0.021059074 -0.172887160 -0.446931755 0.877450028
1785983343.289999962 0.099561594 0.005562927 0.125099707 0.021713466 -0.173170868 -0.447356726 0.877161522
1785983343.299999952 0.081984223 -0.001266825 0.138214538 0.022748686 -0.173617136 -0.444735620 0.878379084
1785983343.309999943 0.087479028 -0.017458610 0.127025253 0.024200908 -0.174425069 -0.442952085 0.879081146
1785983343.319999933 0.090635035 -0.009540838 0.114553319 0.024699437 -0.174618428 -0.440094360 0.880463115
1785983343.329999924 0.103180137 -0.005351312 0.139336679 0.025884469 -0.175159744 -0.441078405 0.879828903
1785983343.339999914 0.094946591 -0.006520437 0.142972605 0.026203563 -0.175300847 -0.440554864 0.880053634
1785983343.349999905 0.093553145 -0.006514171 0.118710188 0.025542412 -0.174900075 -0.442371202 0.879241303
1785983343.359999895 0.084587546 -0.015545530 0.108091252 0.025878443 -0.175012714 -0.442642093 0.879072712
1785983343.369999886 0.093414013 -0.016630945 0.110190322 0.025015414 -0.174517852 -0.442949762 0.879041101
1785983343.380000114 0.085030636 -0.016606115 0.112177764 0.025263613 -0.174655993 -0.440905956 0.880033506
1785983343.390000105 0.100211431 -0.020238589 0.116886913 0.024916343 -0.174388757 -0.442283985 0.879404693
1785983343.400000095 0.108404392 -0.039029990 0.109920446 0.023476247 -0.173598398 -0.441839944 0.879823804
1785983343.410000086 0.108080251 -0.033403591 0.104798633 0.023466847 -0.173478344 -0.442407708 0.879562386
1785983343.420000076 0.119356939 -0.035375549 0.097650258 0.023471450 -0.173308794 -0.444997200 0.878288475
1785983343.430000067 0.122059423 -0.052648666 0.090273856 0.021963363 -0.172410753 -0.448768229 0.876583835
1785983343.440000057 0.116411365 -0.047271719 0.078608690 0.023129686 -0.173055925 -0.449229536 0.876190326
1785983343.450000048 0.112028065 -0.029084333 0.080028192 0.024222867 -0.173458011 -0.450589400 0.875382638
1785983343.460000038 0.113333083 -0.039122617 0.087773539 0.023467467 -0.173178700 -0.451528329 0.874974619
1785983343.470000029 0.100570330 -0.018432334 0.102031708 0.023453393 -0.173056330 -0.451416214 0.875057054
1785983343.480000019 0.101231208 -0.012460425 0.104452646 0.025104211 -0.173863992 -0.452457853 0.874312863
1785983343.490000010 0.090406722 -0.024297700 0.089209913 0.023695054 -0.173045800 -0.453147016 0.874157582
1785983343.500000000 0.082279182 -0.040053518 0.066008468 0.022865424 -0.172583360 -0.453463191 0.874107139
1785983343.509999990 0.095978593 -0.030046342 0.076199002 0.021938917 -0.172083197 -0.452698707 0.874625599
1785983343.519999981 0.077318120 -0.033895034 0.094691224 0.021724595 -0.171902467 -0.453628476 0.874184643
1785983343.529999971 0.088596268 -0.033884291 0.081544469 0.020450755 -0.171132732 -0.453915980 0.874217157
1785983343.539999962 0.104481083 -0.033185277 0.085964258 0.019591814 -0.170647788 -0.454396694 0.874081883
1785983343.549999952 0.106164846 -0.018140511 0.093913353 0.017549279 -0.169485537 -0.454240483 0.874432536
1785983343.559999943 0.095605414 -0.024790890 0.102766063 0.017723613 -0.169520660 -0.454729260 0.874168130
1785983343.569999933 0.099299279 -0.019539535 0.122229830 0.018524598 -0.169874796 -0.456903529 0.872948199
1785983343.579999924 0.104072066 -0.008485723 0.135778320 0.019003084 -0.170057089 -0.456444433 0.873142571
1785983343.589999914 0.115494844 -0.009141892 0.132604254 0.019007243 -0.170008063 -0.457209327 0.872751749
1785983343.599999905 0.108789382 -0.019618086 0.104761027 0.017125106 -0.168931700 -0.458637436 0.872250259
1785983343.609999895 0.126844939 -0.017140395 0.106267848 0.016022533 -0.168249895 -0.459332192 0.872037378
1785983343.619999886 0.131616522 -0.029703934 0.121451870 0.016058588 -0.168172259 -0.459298041 0.872069677
1785983343.630000114 0.119531312 -0.053822305 0.102830006 0.015656719 -0.167967533 -0.459068888 0.872237084
1785983343.640000105 0.110447849 -0.031635358 0.074907452 0.013676579 -0.166841069 -0.460908225 0.871516275
1785983343.650000095 0.075549752 -0.035263883 0.075497144 0.012644111 -0.166285037 -0.459880694 0.872180692
1785983343.660000086 0.081046433 -0.011637849 0.098947293 0.013333856 -0.166579578 -0.458578616 0.872799579
1785983343.670000076 0.099078171 -0.009891748 0.105281411 0.014007044 -0.166981737 -0.458089733 0.872968899
1785983343.680000067 0.086709573 -0.014601305 0.098032997 0.014116928 -0.166833793 -0.458290346 0.872890117
1785983343.690000057 0.113371305 -0.029491188 0.073918533 0.012844891 -0.166114313 -0.458982402 0.872683332
1785983343.700000048 0.120351508 -0.015132625 0.080632099 0.013350343 -0.166310299 -0.460842854 0.871657339
1785983343.710000038 0.113420626 -0.011523813 0.108857030 0.013640707 -0.166398446 -0.460733722 0.871693711
1785983343.720000029 0.102673051 -0.021119362 0.122182812 0.013170760 -0.166110299 -0.459089698 0.872622799
1785983343.730000019 0.117878471 -0.014034441 0.133515132 0.015405254 -0.167262529 -0.458300049 0.872781181
1785983343.740000010 0.116863512 -0.022520418 0.136781281 0.015764264 -0.167358860 -0.459597633 0.872073687
1785983343.750000000 0.119183231 -0.034007082 0.115828470 0.015830052 -0.167292956 -0.459604122 0.872081720
1785983343.759999990 0.108461169 -0.032912023 0.108767459 0.016052528 -0.167359517 -0.461001398 0.871327045
1785983343.769999981 0.120718424 -0.031870344 0.108679426 0.017219136 -0.167954072 -0.460660339 0.871370750
1785983343.779999971 0.104381572 -0.037503978 0.101663693 0.016721353 -0.167639131 -0.460603390 0.871471190
1785983343.789999962 0.106612119 -0.027634545 0.086360984 0.016231497 -0.167339660 -0.461010333 0.871322816
1785983343.799999952 0.103780770 -0.019430900 0.076741296 0.015694677 -0.166986156 -0.460095303 0.871883945
1785983343.809999943 0.098357314 -0.028185600 0.071621732 0.015351793 -0.166751655 -0.460028209 0.871970329
1785983343.819999933 0.106575962 -0.036630816 0.070897250 0.015526599 -0.166835990 -0.459635510 0.872158171
1785983343.829999924 0.111589316 -0.022176906 0.094107196 0.015478281 -0.166775849 -0.459080102 0.872463007
1785983343.839999914 0.113591429 -0.017904466 0.108683993 0.014887857 -0.166355974 -0.458312890 0.872956664
1785983343.849999905 0.117251733 -0.026939900 0.106355157 0.015468064 -0.166607269 -0.456784476 0.873699433
1785983343.859999895 0.116190782 -0.036944698 0.084279001 0.014884835 -0.166294039 -0.455761694 0.874303158
1785983343.869999886 0.107871216 -0.035101989 0.098494408 0.014711388 -0.166015749 -0.457638556 0.873378096
1785983343.880000114 0.096946115 -0.044713546 0.123571253 0.014870863 -0.166064318 -0.460028294 0.872109780
1785983343.890000105 0.106114150 -0.018215280 0.124700288 0.015367641 -0.166270692 -0.458551030 0.872839530
1785983343.900000095 0.086722647 -0.017235849 0.120532754 0.015873172 -0.166510856 -0.458158167 0.872990992
1785983343.910000086 0.071394878 -0.030505897 0.117894841 0.016208133 -0.166704053 -0.453666142 0.875290859
1785983343.920000076 0.078122662 -0.023396682 0.093434230 0.015800038 -0.166436485 -0.453473952 0.875448816
1785983343.930000067 0.087852737 -0.025625217 0.092830036 0.015559130 -0.166249083 -0.453032985 0.875717004
1785983343.940000057 0.085993399 -0.026433844 0.117872870 0.015135210 -0.166057219 -0.451598660 0.876501327
1785983343.950000048 0.084352080 -0.014182495 0.091825541 0.014650749 -0.165673687 -0.451814520 0.876470892
1785983343.960000038 0.098146673 -0.043021598 0.065073678 0.013813319 -0.165262677 -0.451584388 0.876680660
1785983343.970000029 0.087069311 -0.017894730 0.091365744 0.014521266 -0.165524701 -0.450009839 0.877429114
1785983343.980000019 0.096169795 -0.024124375 0.115363765 0.014638699 -0.165517110 -0.451554796 0.876634508
1785983343.990000010 0.121517294 -0.020272773 0.124707816 0.015121159 -0.165718528 -0.452668757 0.876013537
1785983344.000000000 0.119206123 -0.027742113 0.119950131 0.014823762 -0.165508054 -0.454016380 0.875360764
1785983344.009999990 0.114840490 -0.026713129 0.096064179 0.016378916 -0.166245882 -0.456914746 0.873683554
1785983344.019999981 0.110306662 -0.032388444 0.075184855 0.015983382 -0.165959868 -0.458801705 0.872755893
1785983344.029999971 0.116362645 -0.021769379 0.076018173 0.017343841 -0.166635921 -0.457881555 0.873084270
1785983344.039999962 0.094287724 -0.022001361 0.092542690 0.018108346 -0.166969976 -0.456790655 0.873576220
1785983344.049999952 0.086995216 -0.028979567 0.081363581 0.017583189 -0.166676791 -0.455234744 0.874454691
1785983344.059999943 0.081243472 -0.023034568 0.079178295 0.017268288 -0.166446737 -0.453442732 0.875435308
1785983344.069999933 0.093872529 -0.013237304 0.094859300 0.018650449 -0.167093520 -0.451173226 0.876455724
1785983344.079999924 0.112504108 -0.028277313 0.093638643 0.017806791 -0.166540264 -0.452840562 0.875718382
1785983344.089999914 0.115741731 -0.033232391 0.107371778 0.017351707 -0.166283454 -0.454818114 0.874750944
1785983344.099999905 0.105129915 -0.007629826 0.107133909 0.017591619 -0.166298212 -0.454941018 0.874679433
1785983344.109999895 0.096084531 -0.011328589 0.107010295 0.017805634 -0.166285131 -0.455489337 0.874392177
1785983344.119999886 0.120157575 -0.030223027 0.114264167 0.017813324 -0.166270831 -0.457678976 0.873250623
1785983344.130000114 0.130462727 -0.008201436 0.111580253 0.017657217 -0.166215836 -0.457064974 0.873585787
1785983344.140000105 0.102569543 -0.008440895 0.101845329 0.016717743 -0.165561398 -0.458999863 0.872713622
1785983344.150000095 0.085762183 -0.025868896 0.093042674 0.018397705 -0.166419626 -0.457262617 0.873428264
1785983344.160000086 0.100541036 -0.021756933 0.096538606 0.018336464 -0.166376837 -0.457159969 0.873491434
1785983344.170000076 0.097858492 -0.014959589 0.104683985 0.017400483 -0.165869556 -0.456287855 0.874062874
1785983344.180000067 0.090758354 -0.007345569 0.110325693 0.017838600 -0.166050750 -0.457586783 0.873340294
1785983344.190000057 0.099901867 -0.007259175 0.096311430 0.018928708 -0.166479953 -0.459296656 0.872337498
1785983344.200000048 0.098721241 -0.031538994 0.098920504 0.017827708 -0.165858219 -0.459518280 0.872362410
1785983344.210000038 0.097427566 -0.015432594 0.115230730 0.018878745 -0.166282517 -0.460872920 0.871544531
1785983344.220000029 0.104317264 -0.020284969 0.122687723 0.019349016 -0.166508174 -0.459085285 0.872434149
1785983344.230000019 0.107183638 -0.016012406 0.111005218 0.019665298 -0.166654861 -0.456284312 0.873867301
1785983344.240000010 0.100795495 -0.014658915 0.107388233 0.019897608 -0.166794267 -0.455557036 0.874214816
1785983344.250000000 0.102285187 -0.002254605 0.103588652 0.020598320 -0.167154798 -0.454236722 0.874816543
1785983344.259999990 0.102061883 -0.015445817 0.110443953 0.019633546 -0.166561195 -0.455119193 0.874493232
1785983344.269999981 0.104771597 -0.021783797 0.125167083 0.018836182 -0.166163345 -0.453709047 0.875318823
1785983344.279999971 0.098261865 -0.015640293 0.097562240 0.018055287 -0.165633592 -0.453740453 0.875419398
1785983344.289999962 0.099356115 -0.042490739 0.094645364 0.018352752 -0.165755052 -0.455261809 0.874599980
1785983344.299999952 0.109136304 -0.035855341 0.114470427 0.017715081 -0.165338580 -0.456192440 0.874206948
1785983344.309999943 0.123448622 -0.029485306 0.106566957 0.017819847 -0.165377473 -0.457557662 0.873483675
1785983344.319999933 0.108724213 -0.022352400 0.095785542 0.017846597 -0.165239506 -0.460585251 0.871916642
1785983344.329999924 0.089941182 -0.044768463 0.070128045 0.017834926 -0.165225962 -0.460524227 0.871951681
1785983344.339999914 0.089679477 -0.028853999 0.044837871 0.018790946 -0.165655362 -0.460102881 0.872072554
1785983344.349999905 0.110869658 -0.019045334 0.074551610 0.018872905 -0.165643836 -0.459877723 0.872191730
1785983344.359999895 0.096485239 -0.020826581 0.114998359 0.019691549 -0.166034137 -0.457746311 0.873220031
1785983344.369999886 0.092280677 -0.029908983 0.112949373 0.020777029 -0.166653380 -0.452882017 0.875609984
1785983344.380000114 0.089125435 -0.022246386 0.105915561 0.021071949 -0.166815689 -0.448968276 0.877585315
1785983344.390000105 0.085701819 -0.019638805 0.124959638 0.020834059 -0.166555007 -0.450807027 0.876697437
1785983344.400000095 0.097919206 -0.039928917 0.116815399 0.020898113 -0.166634084 -0.452218717 0.875953528
1785983344.410000086 0.090483060 -0.038568528 0.089602612 0.021230581 -0.166786095 -0.450894971 0.876598760
