timestamp,from_id,to_id,range,std
1785983401.3,9,0,4.424580097198486,0.1
1785983401.3,9,1,2.4776771068573,0.1
1785983401.3,9,2,4.474856376647949,0.1
1785983401.3,9,3,5.8260722160339355,0.1
1785983401.31,8,0,4.572325706481934,0.1
1785983401.31,8,1,2.7224228382110596,0.1
1785983401.31,8,2,4.199601650238037,0.1
1785983401.31,8,3,5.6748175621032715,0.1
1785983401.31,9,0,4.42657995223999,0.1
1785983401.31,9,1,2.411677122116089,0.1
1785983401.31,9,2,4.469856262207031,0.1
1785983401.31,9,3,5.872072219848633,0.1
1785983401.32,8,0,4.551325798034668,0.1
1785983401.32,8,1,2.694422960281372,0.1
1785983401.32,8,2,4.217601776123047,0.1
1785983401.32,8,3,5.690817832946777,0.1
1785983401.32,9,0,4.371580123901367,0.1
1785983401.32,9,1,2.4366772174835205,0.1
1785983401.32,9,2,4.494856357574463,0.1
1785983401.32,9,3,5.899072170257568,0.1
1785983401.33,8,0,4.595325946807861,0.1
1785983401.33,8,1,2.692422866821289,0.1
1785983401.33,8,2,4.192601680755615,0.1
1785983401.33,8,3,5.704817771911621,0.1
1785983401.33,9,0,4.4735798835754395,0.1
1785983401.33,9,1,2.4826772212982178,0.1
1785983401.33,9,2,4.478856086730957,0.1
1785983401.33,9,3,5.867072105407715,0.1
1785983401.34,8,0,4.556325912475586,0.1
1785983401.34,8,1,2.6624228954315186,0.1
1785983401.34,8,2,4.208601474761963,0.1
1785983401.34,8,3,5.702817440032959,0.1
1785983401.34,9,0,4.433579921722412,0.1
1785983401.34,9,1,2.454677104949951,0.1
1785983401.34,9,2,4.471856117248535,0.1
1785983401.34,9,3,5.849071979522705,0.1
1785983401.35,8,0,4.526325702667236,0.1
1785983401.35,8,1,2.6714229583740234,0.1
1785983401.35,8,2,4.192601680755615,0.1
1785983401.35,8,3,5.688817501068115,0.1
1785983401.35,9,0,4.413579940795898,0.1
1785983401.35,9,1,2.4386770725250244,0.1
1785983401.35,9,2,4.494856357574463,0.1
1785983401.35,9,3,5.8260722160339355,0.1
1785983401.36,8,0,4.600326061248779,0.1
1785983401.36,8,1,2.701422929763794,0.1
1785983401.36,8,2,4.224601745605469,0.1
1785983401.36,8,3,5.720817565917969,0.1
1785983401.36,9,0,4.431580066680908,0.1
1785983401.36,9,1,2.463677167892456,0.1
1785983401.36,9,2,4.453855991363525,0.1
1785983401.36,9,3,5.872072219848633,0.1
1785983401.37,8,0,4.563325881958008,0.1
1785983401.37,8,1,2.7174229621887207,0.1
1785983401.37,8,2,4.203601837158203,0.1
1785983401.37,8,3,5.709817409515381,0.1
1785983401.37,9,0,4.4615797996521,0.1
1785983401.37,9,1,2.392677068710327,0.1
1785983401.37,9,2,4.494856357574463,0.1
1785983401.37,9,3,5.838072299957275,0.1
1785983401.38,8,0,4.561326026916504,0.1
1785983401.38,8,1,2.692422866821289,0.1
1785983401.38,8,2,4.213601589202881,0.1
1785983401.38,8,3,5.750817775726318,0.1
1785983401.38,9,0,4.45058012008667,0.1
1785983401.38,9,1,2.4986772537231445,0.1
1785983401.38,9,2,4.508856296539307,0.1
1785983401.38,9,3,5.872072219848633,0.1
1785983401.39,8,0,4.577325820922852,0.1
1785983401.39,8,1,2.685422897338867,0.1
1785983401.39,8,2,4.245601654052734,0.1
1785983401.39,8,3,5.686817646026611,0.1
1785983401.39,9,0,4.429579734802246,0.1
1785983401.39,9,1,2.457677125930786,0.1
1785983401.39,9,2,4.525856018066406,0.1
1785983401.39,9,3,5.842072010040283,0.1
1785983401.4,8,0,4.542325973510742,0.1
1785983401.4,8,1,2.6594228744506836,0.1
1785983401.4,8,2,4.240601539611816,0.1
1785983401.4,8,3,5.7438178062438965,0.1
1785983401.4,9,0,4.415579795837402,0.1
1785983401.4,9,1,2.4916772842407227,0.1
